"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","Year","Quarter ID","Quarter","Month ID","Month","Time","Trade Value"
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63406,"Candles",2022,1,"Q1",1,"January",202201,343460.35
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63407,"Pastes and Waxes",2022,1,"Q1",1,"January",202201,332846.75999999995
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63501,"Casein",2022,1,"Q1",1,"January",202201,120.21
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63502,"Water Soluble Proteins",2022,1,"Q1",1,"January",202201,175272.23
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63503,"Gelatin",2022,1,"Q1",1,"January",202201,190011.59
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63504,"Peptones",2022,1,"Q1",1,"January",202201,900415.5599999999
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63505,"Dextrins",2022,1,"Q1",1,"January",202201,481211.06999999983
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63506,"Glues",2022,1,"Q1",1,"January",202201,1791400.8700000006
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63507,"Enzymes",2022,1,"Q1",1,"January",202201,378035.52999999997
6,"Chemical Products",637,"Photographic or cinematographic goods",63701,"Photographic Plates",2022,1,"Q1",1,"January",202201,274075.48
6,"Chemical Products",637,"Photographic or cinematographic goods",63702,"Photographic Film",2022,1,"Q1",1,"January",202201,48842.310000000005
6,"Chemical Products",637,"Photographic or cinematographic goods",63703,"Photographic Paper",2022,1,"Q1",1,"January",202201,3501.9
6,"Chemical Products",637,"Photographic or cinematographic goods",63705,"Developed Exposed Photographic Material",2022,1,"Q1",1,"January",202201,5.04
6,"Chemical Products",637,"Photographic or cinematographic goods",63707,"Photographic Chemicals",2022,1,"Q1",1,"January",202201,319615.4800000001
6,"Chemical Products",638,"Chemical products n.e.s.",63801,"Artificial Graphite",2022,1,"Q1",1,"January",202201,1498129.29
6,"Chemical Products",638,"Chemical products n.e.s.",63802,"Activated Carbon",2022,1,"Q1",1,"January",202201,765107.9500000002
6,"Chemical Products",638,"Chemical products n.e.s.",63803,"Tall Oil",2022,1,"Q1",1,"January",202201,2376277.89
6,"Chemical Products",638,"Chemical products n.e.s.",63804,"Wood Pulp Lyes",2022,1,"Q1",1,"January",202201,3687172.9300000006
6,"Chemical Products",638,"Chemical products n.e.s.",63805,"Turpentine",2022,1,"Q1",1,"January",202201,380712.16000000003
6,"Chemical Products",638,"Chemical products n.e.s.",63806,"Rosin",2022,1,"Q1",1,"January",202201,441738.38999999996
6,"Chemical Products",638,"Chemical products n.e.s.",63807,"Wood Tar, Oils and Pitch",2022,1,"Q1",1,"January",202201,186573.47000000003
6,"Chemical Products",638,"Chemical products n.e.s.",63808,"Pesticides",2022,1,"Q1",1,"January",202201,5624399.110000001
6,"Chemical Products",638,"Chemical products n.e.s.",63809,"Dyeing Finishing Agents",2022,1,"Q1",1,"January",202201,250617.17000000004
6,"Chemical Products",638,"Chemical products n.e.s.",63810,"Metal Pickling Preparations",2022,1,"Q1",1,"January",202201,127807.50999999998
6,"Chemical Products",638,"Chemical products n.e.s.",63811,"Antiknock",2022,1,"Q1",1,"January",202201,3514199.02
6,"Chemical Products",638,"Chemical products n.e.s.",63812,"Prepared Rubber Accelerators",2022,1,"Q1",1,"January",202201,1159564.39
6,"Chemical Products",638,"Chemical products n.e.s.",63813,"Fire Extinguishers Preparations",2022,1,"Q1",1,"January",202201,120687.12999999999
6,"Chemical Products",638,"Chemical products n.e.s.",63814,"Organic Composite Solvents",2022,1,"Q1",1,"January",202201,5103126.88
6,"Chemical Products",638,"Chemical products n.e.s.",63815,"Reaction and Catalytic Products",2022,1,"Q1",1,"January",202201,9996321.86
6,"Chemical Products",638,"Chemical products n.e.s.",63816,"Refractory Cements",2022,1,"Q1",1,"January",202201,5288419.08
6,"Chemical Products",638,"Chemical products n.e.s.",63817,"Alkylbenzenes and Alkylnaphthalenes",2022,1,"Q1",1,"January",202201,1990155.0399999998
6,"Chemical Products",638,"Chemical products n.e.s.",63818,"Disc Chemicals for Electronics",2022,1,"Q1",1,"January",202201,86167.55
6,"Chemical Products",638,"Chemical products n.e.s.",63819,"Hydraulic Brake Fluid",2022,1,"Q1",1,"January",202201,1640400.1400000004
6,"Chemical Products",638,"Chemical products n.e.s.",63820,"Antifreeze",2022,1,"Q1",1,"January",202201,2946628.560000001
6,"Chemical Products",638,"Chemical products n.e.s.",63821,"Micro-Organism Culture Preparations",2022,1,"Q1",1,"January",202201,99324.4
6,"Chemical Products",638,"Chemical products n.e.s.",63823,"Industrial Fatty Acids, Oils and Alcohols",2022,1,"Q1",1,"January",202201,1811471.3299999998
6,"Chemical Products",638,"Chemical products n.e.s.",63824,"Prepr binder for foundry",2022,1,"Q1",1,"January",202201,21323569.280000005
6,"Chemical Products",638,"Chemical products n.e.s.",63825,"Residual products of the chemical or allied industries",2022,1,"Q1",1,"January",202201,2202144.41
6,"Chemical Products",638,"Chemical products n.e.s.",63826,"Biodiesel and mixtures thereof",2022,1,"Q1",1,"January",202201,56687.729999999996
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73901,"Ethylene Polymers",2022,1,"Q1",1,"January",202201,140769289.73000002
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73902,"Propylene Polymers",2022,1,"Q1",1,"January",202201,116608723.46
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73903,"Styrene Polymers",2022,1,"Q1",1,"January",202201,13664533.809999999
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73904,"Vinyl Chloride Polymers",2022,1,"Q1",1,"January",202201,32075992.880000003
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73905,"Other Vinyl Polymers",2022,1,"Q1",1,"January",202201,1699398.48
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73906,"Acrylic Polymers",2022,1,"Q1",1,"January",202201,3846239.19
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73907,"Polyacetals",2022,1,"Q1",1,"January",202201,10445185.670000002
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73908,"Polyamides",2022,1,"Q1",1,"January",202201,13256134.57
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73909,"Amino-resins",2022,1,"Q1",1,"January",202201,13966341.260000002
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73910,"Silicone",2022,1,"Q1",1,"January",202201,713066.9499999998
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73911,"Petroleum Resins",2022,1,"Q1",1,"January",202201,809719.72
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73912,"Cellulose",2022,1,"Q1",1,"January",202201,853829.8600000001
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73913,"Natural Polymers",2022,1,"Q1",1,"January",202201,40468.66
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73914,"Polymer Ion-Exchangers",2022,1,"Q1",1,"January",202201,428394.43999999994
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73915,"Scrap Plastic",2022,1,"Q1",1,"January",202201,397168.86
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73916,"Monofilament",2022,1,"Q1",1,"January",202201,4993743.549999999
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73917,"Plastic Pipes",2022,1,"Q1",1,"January",202201,13047034.449999997
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73918,"Plastic Floor Coverings",2022,1,"Q1",1,"January",202201,4511260.15
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73919,"Self-adhesive Plastics",2022,1,"Q1",1,"January",202201,3143333.779999999
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73920,"Raw Plastic Sheeting",2022,1,"Q1",1,"January",202201,33134446.270000003
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73921,"Other Plastic Sheetings",2022,1,"Q1",1,"January",202201,21746827.440000005
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73922,"Plastic Wash Basins",2022,1,"Q1",1,"January",202201,1887795.4200000002
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73923,"Plastic Lids",2022,1,"Q1",1,"January",202201,20421360.47
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73924,"Plastic Housewares",2022,1,"Q1",1,"January",202201,4259857.959999999
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73925,"Plastic Building Materials",2022,1,"Q1",1,"January",202201,9737237.239999996
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73926,"Other Plastic Products",2022,1,"Q1",1,"January",202201,10452142.940000001
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74001,"Rubber",2022,1,"Q1",1,"January",202201,279760.1
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74002,"Synthetic Rubber",2022,1,"Q1",1,"January",202201,153043704.97000003
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74003,"Reclaimed Rubber",2022,1,"Q1",1,"January",202201,23851.54
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74005,"Compounded Unvulcanised Rubber",2022,1,"Q1",1,"January",202201,1013507.4700000002
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74006,"Unvulcanised Rubber Products",2022,1,"Q1",1,"January",202201,16266.050000000003
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74007,"Rubber Thread",2022,1,"Q1",1,"January",202201,27134.289999999997
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74008,"Rubber Sheets",2022,1,"Q1",1,"January",202201,1506908.44
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74009,"Rubber Pipes",2022,1,"Q1",1,"January",202201,2448660.6599999997
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74010,"Rubber Belting",2022,1,"Q1",1,"January",202201,2977848.29
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74011,"Rubber Tires",2022,1,"Q1",1,"January",202201,70624082.58999997
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74012,"Used Rubber Tires",2022,1,"Q1",1,"January",202201,106442.30000000002
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74013,"Rubber Inner Tubes",2022,1,"Q1",1,"January",202201,378049.30999999994
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74014,"Pharmaceutical Rubber Products",2022,1,"Q1",1,"January",202201,522870.7100000001
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74015,"Rubber Apparel",2022,1,"Q1",1,"January",202201,713941.5200000001
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74016,"Other Rubber Products",2022,1,"Q1",1,"January",202201,5197181.6400000015
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74017,"Hard Rubber",2022,1,"Q1",1,"January",202201,18720.81
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84101,"Equine and Bovine Hides",2022,1,"Q1",1,"January",202201,31200.010000000002
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84104,"Tanned Equine and Bovine Hides",2022,1,"Q1",1,"January",202201,242780.47
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84106,"Tanned Goat Hides",2022,1,"Q1",1,"January",202201,42434.68
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84107,"Leather of Other Animals",2022,1,"Q1",1,"January",202201,5465879.89
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84112,"Leather further prepared after tanning or crusting of sheep or lamb",2022,1,"Q1",1,"January",202201,22815.9
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84113,"Leather further prepared after tanning or crusting of animals (other than ovine)",2022,1,"Q1",1,"January",202201,38120.990000000005
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84114,"Chamois (including combination chamois) leather",2022,1,"Q1",1,"January",202201,11753.9
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84115,"Composition leather with a basis of leather or leather fibre",2022,1,"Q1",1,"January",202201,17065.79
8,"Animal Hides",842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",84201,"Saddlery",2022,1,"Q1",1,"January",202201,104031.67000000001
8,"Animal Hides",842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",84202,"Trunks and Cases",2022,1,"Q1",1,"January",202201,4806088.61
8,"Animal Hides",842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",84203,"Leather Apparel",2022,1,"Q1",1,"January",202201,549953.01
8,"Animal Hides",842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",84205,"Other Leather Articles",2022,1,"Q1",1,"January",202201,14839.63
8,"Animal Hides",843,"Furskins and artificial fur; manufactures thereof",84301,"Raw Furskins",2022,1,"Q1",1,"January",202201,325375.96
8,"Animal Hides",843,"Furskins and artificial fur; manufactures thereof",84302,"Tanned Furskins",2022,1,"Q1",1,"January",202201,337000.86
8,"Animal Hides",843,"Furskins and artificial fur; manufactures thereof",84303,"Furskin Apparel",2022,1,"Q1",1,"January",202201,144514.42
8,"Animal Hides",843,"Furskins and artificial fur; manufactures thereof",84304,"Artificial Fur",2022,1,"Q1",1,"January",202201,76878.67
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94401,"Fuel Wood",2022,1,"Q1",1,"January",202201,55426466.02000006
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94402,"Wood Charcoal",2022,1,"Q1",1,"January",202201,992355.8000000002
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94403,"Rough Wood",2022,1,"Q1",1,"January",202201,42998524.42
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94404,"Wood Stakes",2022,1,"Q1",1,"January",202201,243639.26
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94405,"Wood Wool",2022,1,"Q1",1,"January",202201,21819.9
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94406,"Railroad Ties",2022,1,"Q1",1,"January",202201,733612.71
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94407,"Sawn Wood",2022,1,"Q1",1,"January",202201,363113506.45999974
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94408,"Veneer Sheets",2022,1,"Q1",1,"January",202201,14953753.369999997
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94409,"Shaped Wood",2022,1,"Q1",1,"January",202201,14496050.78
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94410,"Particle Board",2022,1,"Q1",1,"January",202201,55764137.51999998
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94411,"Wood Fiberboard",2022,1,"Q1",1,"January",202201,39282656.49000002
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94412,"Plywood",2022,1,"Q1",1,"January",202201,153834676.94000006
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94413,"Densified Wood",2022,1,"Q1",1,"January",202201,43652.36
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94415,"Wood Crates",2022,1,"Q1",1,"January",202201,4516655.950000001
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94416,"Wood Barrels",2022,1,"Q1",1,"January",202201,160021.38
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94417,"Wooden Tool Handles",2022,1,"Q1",1,"January",202201,142207.33
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94418,"Wood Carpentry",2022,1,"Q1",1,"January",202201,22575475.980000015
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94419,"Wood Kitchenware",2022,1,"Q1",1,"January",202201,1084544.0500000003
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94420,"Wood Ornaments",2022,1,"Q1",1,"January",202201,78013.24
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94421,"Other Wood Articles",2022,1,"Q1",1,"January",202201,5541915.469999999
9,"Wood Products",945,"Cork and articles of cork",94501,"Raw Cork",2022,1,"Q1",1,"January",202201,170.92
9,"Wood Products",945,"Cork and articles of cork",94502,"Debacked Cork",2022,1,"Q1",1,"January",202201,1.38
9,"Wood Products",945,"Cork and articles of cork",94503,"Natural Cork Articles",2022,1,"Q1",1,"January",202201,3228.8599999999997
9,"Wood Products",945,"Cork and articles of cork",94504,"Agglomerated Cork",2022,1,"Q1",1,"January",202201,142600.86
9,"Wood Products",946,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",94601,"Plaiting Products",2022,1,"Q1",1,"January",202201,14264.900000000001
9,"Wood Products",946,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",94602,"Basketwork",2022,1,"Q1",1,"January",202201,61219.84
10,"Paper Goods",1047,"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",104701,"Mechanical Wood Pulp",2022,1,"Q1",1,"January",202201,1251.95
10,"Paper Goods",1047,"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",104703,"Sulfate Chemical Woodpulp",2022,1,"Q1",1,"January",202201,98236065.27000001
10,"Paper Goods",1047,"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",104704,"Sulfite Chemical Woodpulp",2022,1,"Q1",1,"January",202201,767168.76
10,"Paper Goods",1047,"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",104705,"Semi chemical Woodpulp",2022,1,"Q1",1,"January",202201,4579463.8100000005
10,"Paper Goods",1047,"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",104706,"Recovered Paper Pulp",2022,1,"Q1",1,"January",202201,153878.57
10,"Paper Goods",1047,"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",104707,"Recovered Paper",2022,1,"Q1",1,"January",202201,2429977.7
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104801,"Newsprint",2022,1,"Q1",1,"January",202201,40177222.440000005
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104802,"Uncoated Paper",2022,1,"Q1",1,"January",202201,31087776.729999997
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104803,"Facial Tissue",2022,1,"Q1",1,"January",202201,5619497.58
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104804,"Uncoated Kraft Paper",2022,1,"Q1",1,"January",202201,81539537.96999998
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104805,"Other Uncoated Paper",2022,1,"Q1",1,"January",202201,51906498.32999999
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104806,"Vegetable Parchment",2022,1,"Q1",1,"January",202201,1501885.77
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104807,"Composite Paper",2022,1,"Q1",1,"January",202201,96311.54000000001
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104808,"Corrugated Paper",2022,1,"Q1",1,"January",202201,1765677.2800000003
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104809,"Carbon Paper",2022,1,"Q1",1,"January",202201,975.69
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104810,"Kaolin Coated Paper",2022,1,"Q1",1,"January",202201,9596050.99
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104811,"Cellulose Fibers Paper",2022,1,"Q1",1,"January",202201,15193402.420000002
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104812,"Paper Pulp Filter Blocks",2022,1,"Q1",1,"January",202201,23373.81
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104813,"Cigarette Paper",2022,1,"Q1",1,"January",202201,416655.74999999994
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104814,"Wallpaper",2022,1,"Q1",1,"January",202201,4905785.500000001
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104816,"Other Carbon Paper",2022,1,"Q1",1,"January",202201,15844.25
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104817,"Letter Stock",2022,1,"Q1",1,"January",202201,372155.31
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104818,"Toilet Paper",2022,1,"Q1",1,"January",202201,7385812.59
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104819,"Paper Containers",2022,1,"Q1",1,"January",202201,17211792.910000004
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104820,"Paper Notebooks",2022,1,"Q1",1,"January",202201,1079138.25
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104821,"Paper Labels",2022,1,"Q1",1,"January",202201,1315669.59
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104822,"Paper Spools",2022,1,"Q1",1,"January",202201,119351.81999999999
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104823,"Shaped Paper",2022,1,"Q1",1,"January",202201,4025346.5599999996
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104901,"Brochures",2022,1,"Q1",1,"January",202201,30696876.78
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104902,"Newspapers",2022,1,"Q1",1,"January",202201,1099776.4200000004
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104903,"Children's Picture Books",2022,1,"Q1",1,"January",202201,313318.0299999999
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104904,"Sheet Music",2022,1,"Q1",1,"January",202201,4769.889999999999
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104906,"Architectural Plans",2022,1,"Q1",1,"January",202201,19.56
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104907,"Postage Stamps",2022,1,"Q1",1,"January",202201,4522405.869999999
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104908,"Decals",2022,1,"Q1",1,"January",202201,31307.04
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104909,"Postcards",2022,1,"Q1",1,"January",202201,70551.39999999998
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104910,"Calendars",2022,1,"Q1",1,"January",202201,11167.710000000001
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104911,"Other Printed Material",2022,1,"Q1",1,"January",202201,905479.8199999997
11,"Textiles",1150,"Silk",115006,"Retail Silk Yarn",2022,1,"Q1",1,"January",202201,11.81
11,"Textiles",1150,"Silk",115007,"Silk Fabrics",2022,1,"Q1",1,"January",202201,490.07000000000005
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115101,"Wool",2022,1,"Q1",1,"January",202201,470871.75999999995
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115103,"Wool or Animal Hair Waste",2022,1,"Q1",1,"January",202201,104935.23000000001
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115105,"Prepared Wool or Animal Hair",2022,1,"Q1",1,"January",202201,32651.16
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115106,"Non-Retail Carded Wool Yarn",2022,1,"Q1",1,"January",202201,18.67
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115107,"Non-Retail Combed Wool Yarn",2022,1,"Q1",1,"January",202201,8.24
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115109,"Retail Wool or Animal Hair Yarn",2022,1,"Q1",1,"January",202201,13366.64
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115111,"Carded Wool or Animal Hair Fabric",2022,1,"Q1",1,"January",202201,1476.3899999999999
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115112,"Combed Wool or Animal Hair Fabric",2022,1,"Q1",1,"January",202201,166898.17000000004
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115113,"Horsehair Fabric",2022,1,"Q1",1,"January",202201,12750
11,"Textiles",1152,"Cotton",115201,"Raw Cotton",2022,1,"Q1",1,"January",202201,58753.1
11,"Textiles",1152,"Cotton",115203,"Prepared Cotton",2022,1,"Q1",1,"January",202201,20399.22
11,"Textiles",1152,"Cotton",115204,"Cotton Sewing Thread",2022,1,"Q1",1,"January",202201,9006.539999999999
11,"Textiles",1152,"Cotton",115205,"Non-Retail Pure Cotton Yarn",2022,1,"Q1",1,"January",202201,385948.92000000004
11,"Textiles",1152,"Cotton",115206,"Non-Retail Mixed Cotton Yarn",2022,1,"Q1",1,"January",202201,104661.95
11,"Textiles",1152,"Cotton",115207,"Retail Cotton Yarn",2022,1,"Q1",1,"January",202201,20283.43
11,"Textiles",1152,"Cotton",115208,"Light Pure Woven Cotton",2022,1,"Q1",1,"January",202201,2422431.12
11,"Textiles",1152,"Cotton",115209,"Heavy Pure Woven Cotton",2022,1,"Q1",1,"January",202201,464108.2600000001
11,"Textiles",1152,"Cotton",115210,"Light Mixed Woven Cotton",2022,1,"Q1",1,"January",202201,132513.36000000002
11,"Textiles",1152,"Cotton",115211,"Heavy Mixed Woven Cotton",2022,1,"Q1",1,"January",202201,524002.45
11,"Textiles",1152,"Cotton",115212,"Other Cotton Fabrics",2022,1,"Q1",1,"January",202201,87389.1
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115301,"Flax Fibers",2022,1,"Q1",1,"January",202201,1406754.1700000002
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115302,"Hemp Fibers",2022,1,"Q1",1,"January",202201,52950.2
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115303,"Jute and Other Textile Fibers",2022,1,"Q1",1,"January",202201,72.74
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115305,"Coconut and Other Vegetable Fibers",2022,1,"Q1",1,"January",202201,23351.08
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115306,"Flax Yarn",2022,1,"Q1",1,"January",202201,1751.3100000000002
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115307,"Jute Yarn",2022,1,"Q1",1,"January",202201,1150.6999999999998
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115308,"Other Vegetable Fibers Yarn",2022,1,"Q1",1,"January",202201,8.81
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115309,"Flax Woven Fabric",2022,1,"Q1",1,"January",202201,401986.79000000004
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115310,"Jute Woven Fabric",2022,1,"Q1",1,"January",202201,47527.67
